temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,pressure_1,pressure_2,pressure_3,pressure_4,pressure_5,pressure_6,pressure_7,pressure_8,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,time_1,time_2,time_3,time_4,time_5,time_6,time_7,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,target_property_1,target_property_2
104.11689885916049,189.48247336469092,153.79868088701954,192.31149488395798,112.4915187238143,223.35672157050823,123.97821869454242,211.57473513201464,133.09995493273112,111.40047751038679,1.2927700421408328,9.324141105062864,8.385585545161774,0.729003651996794,0.2941442714951106,8.778321376466685,8.872132274245699,9.598451997837532,143.809910657446,64.43763233453535,167.46262984946043,497.5758487148312,16.69233984877919,419.89489527931363,12.768806997404013,7.996656888343194,55.5070990535067,54.140194971966345,21.10295428903684,91.1089320095079,7.024290225654671,4.414856826521401,2.0782388697637706,1.962178643556691,0.630280137706443,2.187393106576314,2.247198343876321,2.751877653630599,1.1877777499121978,1.580918154826352,1.819296130946041,1.9659556120433321,1.5597990660636212,1.3642345851915607,0.8175368065944685,9.525296875920334,39.90624196534396,25.021300955656034,22.056066571910105,44.98090113116734,7.271260165092317,64.98120312478848,40.609834166926795,93.71163459434861,31.193036848769207,21.79771799519773,59.014758101285025,80.75997633970131,26.33793639182872,89.18834905152934,63.8572207866619,0.32829202882154185,14.674276919988593,22.716798569713045
293.98197043239884,206.5234532910046,259.51182012743766,101.86632396541866,276.6929525972121,248.5762987335878,246.98516947897883,291.95820408097006,241.32082579884354,217.55968987433695,8.530218001789464,2.1480315666806495,9.955287746258877,4.022848733482419,6.746543288078278,9.133602036880648,7.317434054011991,4.495055107234517,158.28491969012546,129.4811588510108,494.88675603652536,469.53031296395534,246.0243380030441,409.1089043839604,24.71470351459258,70.01929341140753,95.48162154242624,116.86164695955942,51.093431096311214,105.5412830580244,32.815008153085884,2.2303836171080915,0.17398500171774775,4.856761610744958,1.8699062571221308,3.2772650172461897,1.830556895578985,0.9206860927728685,1.3356920817236435,1.3210365828530795,1.079571494970841,1.644511135574416,1.7480396167617855,0.554432043737151,0.7700251324151741,30.87351373344376,11.222343572576102,17.10138960723205,44.83354299456826,44.10339350600272,33.45707079379524,6.370897083831329,2.1412395604825885,40.538901172316,23.378610364240714,25.38053370718384,19.713272185805053,15.426583529661308,69.48090714382977,63.71700994679659,81.39855866773223,45.03196008753605,31.8159836526846,30.641467556971794
266.48852816008434,148.49410072694593,162.07239178471474,149.3357729043246,189.66381107388443,247.58347867080508,206.29098283786107,109.73896967998596,207.06955361233133,268.0696355177016,1.650466867437234,3.646368508306421,0.3234289737035332,9.641794845762986,5.279265683194652,2.73314324007571,9.285319610312193,7.57543027625165,310.0335585749919,155.95940244616875,87.26744931584217,12.098061339690778,37.36072822947245,326.09051906372525,118.20385095113937,16.048737198410954,111.19974434911413,69.42214373693683,13.654624150443667,106.53181026419618,54.561646888107525,2.543223382291642,0.6881778376405677,1.7621776898423251,4.660605239183648,3.504419316025794,4.914697111969852,4.2053233118872075,4.971901192070302,1.8830204492842118,1.3747685066128073,1.817053620097744,0.7475908212655638,1.2364523765309654,0.7437397984382871,12.196241547956303,45.26321160098827,35.92079470502218,47.52042666188224,7.972261976876495,34.783056611656605,32.483525780706515,66.2698537539429,65.40644284224805,42.32102551753223,7.413511455314181,92.73328408283614,0.5521478401990798,40.982851525438704,25.738801408388458,96.19366813923614,87.09490863199558,18.78915803810886,22.32162005362192
142.46782213565524,153.8486461898762,191.04402981636025,245.29234302260096,202.08649780084644,204.28980483337602,157.5890685351985,119.60153695614821,227.0646693416642,103.49964279747772,9.750124805228333,1.579053945692346,1.2172956326563462,5.435910657056193,8.996525390180922,4.675190685372017,3.3933003382268256,7.533032675606947,224.78306005103337,284.58613146701646,263.00651123078,443.8649945375298,489.0845208175954,189.3475399200192,58.88289922601931,100.96174509499275,73.91954473688284,34.20613580590555,67.69927406400102,31.18535204396998,43.17734949854181,2.0846143945012536,1.6056886723540096,4.340461289519534,4.385596487034174,4.316739252966962,4.176354608036425,1.982004309119649,1.1853779020806856,1.9663670290087967,0.22762839010051705,0.15631520803447133,1.354753091028827,1.1147711153751527,1.8538794471790148,5.724682267291045,39.67135490906995,27.14133990550074,36.08145867289961,4.54341470653708,34.00979148895493,37.17229979060439,36.57736889634445,73.19816092736072,70.06408005761926,29.47705787161895,43.29999265013726,33.67752170058491,83.40917963063002,78.32878098783613,74.6220421474976,33.82332832327213,27.88212199343519,29.317813552362267
136.36499344142013,175.45683262092453,102.32410798162013,298.36199026987265,225.31850221864204,113.69174386671561,198.5639169065649,108.81317231407628,139.29739339124222,109.8009289942547,8.441128471046506,5.148852285203621,6.1337308573295575,2.9500070830149614,1.7274875748513001,5.536525750890367,5.081773225840276,2.7288874295520897,366.10006981313785,204.99906587492694,398.4938215801898,42.5804896356356,397.3901430387023,158.99443954232592,104.74473304074293,91.53964596559165,26.5174686354841,31.46044108460455,82.0207678539485,108.02955095412145,106.6796257287519,2.252689508787147,1.716509168387045,0.4751252391665992,1.9774124635735604,0.9107305280235418,2.4036369055562252,4.497118538353889,1.2035403802035158,1.8990823443117721,0.20281938882693384,0.36663909690576124,1.1431906252836819,0.5953139414909162,0.19264038770137829,2.983621517263491,16.989557030044526,46.67731644713617,19.03041859342116,15.082314850938003,27.830770998378092,48.08798358286997,71.40375697281297,77.32125386815075,4.324302497926535,85.9617459600623,16.68203359160073,49.097395499502994,79.5365725161773,20.265177128723177,42.88516094168369,72.6551176872281,24.711198532012926,31.03523834277482
136.68090197068676,104.01423955554527,114.48937755891177,119.83561991744318,285.2765213460174,174.22258768602558,159.98841395540452,137.055370066708,142.3491724104839,214.55405533738917,5.058678398307031,4.659767251877199,8.223706749405112,1.290682534973208,8.060681536005204,9.496213323193645,0.2393886665006177,5.761509924780148,448.50621485668626,340.59025609134926,221.99481549597758,476.992827218324,250.15462355186312,14.191837357903392,102.60653366691697,57.95855338944056,94.95231414534204,75.3055985391413,113.2404880359584,44.27839166333708,95.58650405193816,4.476784323268922,4.498930230145858,1.6775773734535935,3.497776789953485,4.758195312309937,4.397550444171475,1.3107788629040877,3.437076952108341,1.6659404521534926,1.2142887668770397,0.26105095442667064,0.6290445311053233,0.9796506225620337,0.945644669786615,1.6326230639743518,9.439824060866856,12.311984461273964,41.09286060374587,49.33733640587328,47.649822368589376,16.89028740064522,62.81711459525472,73.57751920175288,37.39160272185668,68.84245413956134,76.2731833418884,70.50803918953237,21.135761085891712,96.51723240968167,29.911927920495764,65.76748251286455,26.32871473693606,27.346093269066824
160.84844859190753,164.41583311663567,178.49871128133697,180.29886317225765,103.82321888595281,284.15332169267145,219.2163910476612,208.25402218833563,108.29946510198127,263.89913707721047,9.81607210672805,9.01752560826225,2.9239189888369888,7.064930567797151,7.9404140432204855,9.986311459727409,0.168880114302583,8.953598643854615,340.3576937220017,37.26294307106433,239.36118949194687,148.0945827588455,52.42780550788163,418.46770375723776,63.82474910823048,54.35923964729547,114.91835046505307,65.1251656407568,90.0236625280401,40.57038153080923,76.97737478696516,3.942838629699876,3.71164641723991,1.7612570903896243,0.4484064977709144,0.30510566595780536,1.744788208440651,1.9721765764331385,4.298193817797095,1.4406879184640777,1.7858624199579953,0.6001389096240256,0.6166875253447032,1.8282866058831448,0.6027389628844619,21.842650091397655,14.336983713083693,15.857507969399292,1.780420545408299,1.567901932112679,25.605269458044535,57.75116427971959,65.1254185909738,28.916506098773475,34.624490194584034,87.52682038656165,21.91513724439852,78.11152576042886,18.385527640330302,0.5839915733998002,12.962999017088938,15.221836635429941,33.93031256090146,36.13324106961386
204.9512863264476,142.28960139930894,195.9877669434247,260.0141937398319,195.36869366356342,216.8897819514852,186.76878457104885,229.1144362854856,164.41350703914594,165.34777811372672,1.0640296181692417,9.30705324013162,2.468189771538766,6.484074829954295,1.3590937732471806,2.430531763531114,2.4772535424700473,4.804457422623799,110.188692896812,70.73020518957533,493.3143397978131,197.19706690152276,300.298265987303,52.84202177188481,86.2690864729625,108.1939810404084,71.72659801189494,5.88524733979197,67.22683539222737,88.57694660079713,43.874877839659575,0.6413631248147342,4.861193011253335,0.267496690113811,3.5655798671626395,4.9189730514988215,3.93128333621242,2.529689336322522,1.941406508884412,1.3603191299751682,1.1041158018231394,0.9395957347366358,1.1234001303113776,0.9105452828737773,1.7982333482362391,21.622926103732986,16.96549422199938,16.14647714728845,5.585922571701342,33.8081658588574,22.745895450174103,43.57706479092233,79.28927110044324,68.60676967292221,24.481834726203257,10.485901437935663,14.352927507185498,66.351921113363,71.7731721284866,56.977050390790154,62.76864344461144,77.49038272544051,9.421012064277534,15.445733504480543
186.38900372842315,165.49947043558294,220.00410962386076,140.80712692577976,237.54440848611213,207.66638865114268,132.88110581577575,109.11703158973376,211.94893226673497,169.92287976154444,3.1003510356335067,3.897317170972192,7.8910604138738885,3.801993264677369,4.045736319026863,7.297100726323572,1.0979912516769441,9.456663322691206,467.0141321566461,254.6136367313007,218.40099364756512,54.90272053610665,381.79423784392,319.0699490399761,27.166481197461913,38.172710298084766,83.42970643728435,100.45751780251463,112.25095697458838,40.04007910992328,85.57731965730838,3.0554358298850786,2.9993668365728503,0.6042807076319073,4.86456007012886,4.290257793403378,1.1261412345512039,4.464150517104268,4.379333919504055,0.2971253361490144,1.767856427883136,1.3199011705461903,0.3926054597113696,1.2967039360710533,0.28249930080922747,9.68449730385867,28.06819185594881,40.396923500557,33.237999950580374,30.62142982512837,12.753505502998602,94.72969633928585,63.115807837625105,54.90094822622833,65.42873359043449,45.56166308421591,56.287207549400705,62.650888031692666,55.047489472816046,8.839724692162775,50.988331410900635,11.25267903127989,16.448249743840325,27.9198442551503
158.2458280396084,123.95242636385024,158.33251574186065,211.01698986045724,244.5413915396457,153.7707028764387,123.31661491113934,289.1941779691199,271.5869827994658,219.26929949935518,6.418421708902053,4.968205635887995,0.6581803531469926,9.51431938347176,1.7845111473307174,3.842507516108632,2.676092542563961,2.2231364703092,139.60150794026447,175.11274604494662,305.99532929354115,65.0136515811657,103.4514539723252,256.9967239516433,84.16562106659445,33.637295642278644,43.8095899292174,85.97407073672998,60.0202363747008,11.091136645116663,102.01837147726636,4.979574135527848,1.2161515231356768,0.9738944034976372,2.692065882642616,3.3047611859832347,3.863887005679566,4.345099583709229,1.707308683531308,0.6158202589563136,1.6408834188049548,1.0515794059445438,1.6405388033166959,0.167166559977319,0.8817412566927805,39.30894316167486,2.7952243562756816,5.4024964261865405,14.916804475867842,32.505624882661934,5.393051698697325,93.61952296252191,41.87259292418924,59.73726647975188,28.999008041367734,22.925487298011504,67.14952552915908,66.5748722319435,55.7205910682049,40.75995301820213,67.77015164441413,72.79140965719407,30.363794669578397,28.640599644377602
222.37057894447588,278.105456147979,238.99637722530852,246.61425920593496,238.5064863074216,173.68978398331578,209.33913641442604,268.43307533007624,233.38548949173614,154.8425778248294,3.5650679978844697,8.972738866546717,3.7568882110675927,0.31980784857971817,2.6217329545297345,0.18027114917351095,1.8527286158311345,0.8341751471629042,83.44820471079748,154.94854774816628,36.72443373082385,366.1028769623666,288.4220869858705,268.0777858739121,36.32422661527829,113.00770477496263,48.87568488593579,81.1103683129819,69.53865010636999,47.966043815685424,73.40549339628348,2.981797999150104,1.644998599308998,4.190699798142464,2.497466232901727,3.6776275463194636,2.2877024819466842,2.876031800816351,0.9931092392789465,0.11080762470581637,0.24412219301034943,1.8160494383349655,0.23110919448076384,0.24782021531198772,0.8729506888590627,6.898896082033998,45.76077692767663,23.054631488954495,47.59361781082365,11.305151543651704,27.633669033325848,56.54739553399723,38.99275617346356,0.08146173087548725,60.6731559008003,72.12155905561481,56.95627406649163,27.152651758109904,75.25153234593546,63.49335403104172,23.71331564550696,99.09683367790943,16.720246437486036,28.299966439040894
127.89877213040836,218.71849071080973,272.0244794378409,223.1970900520358,126.88702588162437,279.0692178306339,280.4826066572207,159.32249643141864,187.07926467995028,105.32167321553683,9.290888264609839,8.086407296676109,5.107511303664064,3.106866131155076,2.7061371308223894,0.19159997211543334,0.3823482459026176,8.925393344133019,54.08396664187084,42.843758728386135,422.6829393030274,472.72279551666287,408.9633402076053,464.0892942008089,100.68714112672734,98.0632712266505,89.48526725310235,12.90977563523078,73.551330682061,87.96854404121012,95.2130686927386,3.9314994117095967,1.6059812572269159,0.3263759297996339,0.9447199123125326,0.3727331095347942,0.5464216117512893,1.1166597938066445,1.6548977333953403,0.3610787534445845,0.48371920133281077,1.885726321898341,0.279691523795801,0.25448533927630507,1.787949393339343,45.808201035645475,5.384405404724993,21.66524648016584,22.085000298569085,11.722508617092572,16.08706424129499,64.43493359905352,11.958210676485582,25.825760095285656,50.4336841454627,97.02378247258905,65.65106489473632,38.23613229645678,85.497079302179,68.95984955919164,32.364416810994555,95.79814318117627,28.349504240289093,34.393323713474025
158.42892970704364,235.8204638288979,255.97019777866996,137.60494692308322,159.87911767433624,233.29260950536715,168.79153731153713,115.43750604529359,290.62402287882753,247.04570362031922,0.7496982729603939,0.13619748231202786,5.647451876068202,9.218587914365855,5.60674030085515,4.659603474866332,9.10211104941989,8.492043859825944,286.05803292642116,448.90239562652073,327.6023439999763,309.26676252761166,386.441411046695,25.491355522908634,14.62827530752464,99.37194320272738,111.6936763167842,46.636422769836514,52.14766847695519,42.6002183310703,91.147070560971,3.847616752172043,1.6392066950396256,1.5005174977084923,3.1726031125473866,0.2169845158433174,1.3735796482323557,2.0227512889719965,3.0506883059006817,0.9345360066214579,1.3496502713951508,0.4106898072751719,0.7502299869618083,1.5786574508902464,0.5094375455778419,29.585010893341984,14.324033007951723,4.120411240181051,21.75355860926426,21.81678306760432,26.4392564679305,13.779646777374243,77.94434131562417,93.06836967156555,21.71898708258986,81.53594790502878,11.552401230774445,61.643650099956446,23.896390060871674,78.55694696739351,29.2095349498639,80.02417430570047,11.429196961580368,26.74070010562416
173.27236865873834,257.83424772146765,107.92376506967143,171.0769137371479,171.7431050834027,257.4774053504666,246.60002144452463,133.97741464381147,243.84904011516636,225.1299825882906,5.539177137403549,3.2685896854174668,7.313290052248491,3.27726083936246,4.172968224428608,4.934515638742913,0.18140900075002608,9.926639771745062,65.74360661551938,348.9911072012749,207.96985040277863,360.76650760813743,403.46608875490494,388.96219006809844,93.9109473818069,27.447288641731436,77.3336645308005,112.5689599842704,101.42550941506978,77.39929143944185,70.74979078343705,1.7580844541029197,3.36809122382796,0.06077326292044489,2.956282031086785,0.517811324791314,2.0173503738775875,4.878408996173872,1.8420443649672482,0.3784194464992393,0.9426526268450789,1.7205345485030916,0.3243743405745534,0.76548810012656,1.3253012795730612,1.8670106171940162,5.909728178671846,20.834451427945183,34.0649357544511,5.2449614498143395,10.702894373893745,22.332323884017157,76.11084417546218,29.007608330572577,26.656605704218162,3.527816675100637,47.601803788410734,6.557066035397286,55.55395467905502,59.33277027647701,79.76518421744106,53.45174242297021,16.046227363380293,27.6894941745786
191.2139968434072,199.68843978581145,196.1013894515658,256.75835689707947,260.88744153590096,190.86908461353102,231.7322709879534,125.38888275099453,286.03304057251,216.15119981113182,5.949576047211633,4.275564995167646,3.6129726619635165,2.597303055166187,9.482554759662422,0.3234399960770823,7.387213228937146,6.8259955323130175,78.00018321518907,69.5928968416282,17.92307457771468,383.3651748526052,440.8684781861627,35.505675199980494,16.492744255391244,21.479039014557458,95.83250947581496,104.19776275425683,26.2952329671818,80.91373609026,40.90106993447376,1.865528020492755,2.6587315611711766,3.4811824495610932,3.2631459667839953,0.44592547517404757,3.748971629205541,3.0427883871482364,3.367740081906551,1.81316048788584,0.652329645929149,1.015272187625272,1.0038300403854357,0.5324622078950454,0.3553716410867992,48.167144974264474,13.205304913020177,25.912210172557074,38.494643834156385,4.19335384643754,41.98954727429161,90.07154042019096,24.629836708552343,43.801552224964254,17.06000533065639,31.665969464423416,35.70186440885412,29.532535006785565,82.89547094920772,25.131935128599448,17.122981486334677,67.48245758207399,21.142152615682974,24.43143121617468
